time,EAR,MAR,sleep_time,ai_score
1772643492.7467115,0.16967340567990064,0.4668158181907296,1.9622814655303955,0.3749279172625539
1772643492.8195431,0.17315718857289783,0.4995069032331043,2.0351130962371826,0.38346796853194115
1772643492.8917205,0.15438652747806741,0.5001180219537144,2.107290506362915,0.40906319386695
1772643492.961809,0.16994845137304176,0.49976403958876486,2.1773788928985596,0.3930862259449217
1772643493.0211005,0.15651642588838519,0.48915019033520407,2.23667049407959,0.40839216579768256
1772643493.0802915,0.15413162490441457,0.4783947487840416,2.2958614826202393,0.4103949340547246
1772643493.1485486,0.13080416089248587,0.47730659642274414,2.3641185760498047,0.4407917288978324
1772643493.2091026,0.16578178470637508,0.4783947487840416,2.4246726036071777,0.40156718713184947
1772643493.2659929,0.17609898647203895,0.4891514085812899,2.481562852859497,0.3946891529223201
1772643493.3278668,0.17073901147703646,0.48925102424910655,2.5434367656707764,0.4036259641291192
1772643493.3898673,0.15328698695320775,0.4783947487840416,2.6054372787475586,0.4237915314412655
1772643493.4529488,0.18589941924967324,0.4671968360319014,2.6685187816619873,0.383820498976442
1772643493.5184615,0.16861029108991246,0.4894820801327478,2.7340314388275146,0.41387353228503
1772643493.5822427,0.1769436244232458,0.48926174648864934,2.7978127002716064,0.4063586826495641
1772643493.642505,0.15379617549621588,0.4890205529270652,2.858074903488159,0.4364737514221868
1772643493.7057724,0.16475068238542143,0.4668158181907296,2.921342372894287,0.4191976215104847
1772643493.7709866,0.1543056801726701,0.48865889586815875,2.9865565299987793,0.4408931137531947
1772643494.8367922,0.16623766405656687,0.467539492827892,3.048771858215332,0.4227275253091006
1772643494.9308755,0.28867480299959725,0.48938113948505135,0,0.16040457824599869
1772643495.006041,0.29501538270974215,0.48915019033520407,0,0.15272659784887063
1772643495.0960264,0.3098485331395454,0.5004323390322745,0,0.15012970170968234
1772643495.1872232,0.2837432573598193,0.47962669652167805,0,0.16339610012472022
1772643495.2460794,0.2944453207840092,0.49978326827308805,0,0.15660059554111536
1772643495.3159838,0.3049759451312593,0.48938504650462733,0,0.1468155139513882
1772643495.3761547,0.30517125792499655,0.4787512641900853,0,0.1436253792570256
1772643495.4359396,0.29883533984575017,0.5107055126729367,0,0.15460924598698078
1772643495.496451,0.30454531384167616,0.478977410326582,0,0.14369322309797458
1772643495.5593843,0.3098237792084878,0.45660767189977863,0,0.13698230156993357
1772643495.6206396,0.30184467259307085,0.4670801533933745,0,0.14012404601801234
1772643495.6887481,0.3060873622173296,0.4672085694695775,0,0.14016257084087325
1772643495.7589579,0.2936757486242848,0.47805614210097813,0,0.15100594428115166
1772643495.8160439,0.32660914524096607,0.5208589699997918,0,0.15625769099993753
1772643495.8709507,0.3168611658742108,0.48915019033520407,0,0.1467450571005612
1772643495.9341586,0.3057476922519661,0.47805614210097813,0,0.14341684263029345
1772643495.9982634,0.3086214007981979,0.4674552445311793,0,0.1402365733593538
1772643496.0619166,0.33135104899311874,0.48938113948505135,0,0.1468143418455154
1772643496.1224148,0.32799875225766106,0.4679033191184086,0,0.14037099573552259
1772643496.187195,0.28851627696805743,0.5006917475457243,0,0.16398799190204835
1772643496.2457726,0.29325160930117616,0.4898899118581704,0,0.15506504239603972
1772643496.305853,0.29928068570112243,0.46673472244259195,0,0.14088359389143065
1772643496.365945,0.29928068570112243,0.46673472244259195,0,0.14088359389143065
1772643496.4286213,0.31399280357727943,0.522670623007581,0,0.15680118690227432
1772643496.4871802,0.31590455841723264,0.48891104190839324,0,0.14667331257251798
1772643496.5837586,0.30848594346887787,0.5005139317318915,0,0.15015417951956744
1772643496.6460254,0.28844024327251155,0.48938113948505135,0,0.16068604991850152
1772643496.7154307,0.30483231705485536,0.48891104190839324,0,0.14667331257251798
1772643496.7757516,0.29897430629125554,0.5106192690816943,0,0.1544166131750016
1772643496.8430188,0.288145816026367,0.48938113948505135,0,0.16103936261387497
1772643496.9120624,0.3126980072930779,0.5210177672756136,0,0.15630533018268405
1772643496.9762168,0.29863536542111435,0.510397934289729,0,0.15475694178158148
1772643497.0374408,0.3093682446494924,0.5114075465650827,0,0.1534222639695248
1772643497.101571,0.33749716497854554,0.47830281716257994,0,0.14349084514877397
1772643497.1610646,0.3411297527911199,0.5107442407420726,0,0.15322327222262178
1772643497.2261186,0.30231732231136044,0.47805614210097813,0,0.14341684263029345
1772643497.2913651,0.32058741410080327,0.5003394558462878,0,0.15010183675388633
1772643497.3509378,0.32305778222206233,0.48926174648864934,0,0.1467785239465948
1772643497.4141538,0.32012427345015837,0.49976403958876486,0,0.14992921187662944
1772643497.4757502,0.2623482045013225,0.48925102424910655,0,0.19195746187314494
1772643497.540202,0.2516743775153444,0.4890148967073503,0,0.20469521599379184
1772643497.6017334,0.26189127629357645,0.48925097428324454,0,0.1925057607326816
1772643497.6581125,0.28284704657867954,0.5003541494954706,0,0.17068978895422574
1772643497.7296543,0.2685367918209211,0.4900007728466556,0,0.18475608166889135
1772643497.795633,0.2624208329529608,0.4788566835985954,0,0.18875200553602564
1772643497.85617,0.27483935690409445,0.4788566835985954,0,0.1738497767946653
1772643497.9182987,0.26798853374892756,0.48938113948505135,0,0.18522810134680232
1772643497.9658792,0.2624208329529608,0.4682207928533075,0,0.18556123831243926
1772643498.0359955,0.2743249919681754,0.4894820801327478,0,0.17765463367801387
1772643498.1004934,0.2515615268838841,0.489592860281305,0,0.20500402582373056
1772643498.161045,0.25904380200285293,0.4377478754336317,0,0.18047180022666598
1772643498.2361648,0.2615220893054012,0.41877790650963853,0,0.1718068647864101
1772643498.3005602,0.22928642684202533,0.5000923418885952,0.0,0.23488399035614815
1772643498.3759735,0.25755437597206954,0.43151230718632555,0,0.1803884409894142
1772643498.4374588,0.27366775602611615,0.46960947822900684,0,0.17248153623736268
1772643498.5042148,0.3122698986603055,0.46990602819060334,0,0.140971808457181
1772643498.5679572,0.3119074820346077,0.5294117647058824,0,0.1588235294117647
1772643498.6322744,0.3057476922519661,0.5489140981644761,0,0.16467422944934282
1772643498.6962006,0.32691775171102794,0.5395721923966313,0,0.1618716577189894
