EAR,MAR,BLINK_RATE,HEAD_TILT,Fatigue
0.23035022137995856,0.34552533206993785,85,0,0
0.2329781285647696,0.3494671928471544,86,0,0
0.2663348570040417,0.39950228550606254,86,0,0
0.25173004244758773,0.3775950636713816,86,0,0
0.2371252278911338,0.3556878418367007,87,0,0
0.2329781285647696,0.3494671928471544,88,0,0
0.23035022137995856,0.34552533206993785,89,0,0
0.2329781285647696,0.3494671928471544,90,0,0
0.21402832630240756,0.32104248945361136,91,0,0
0.2173423194170965,0.32601347912564477,92,0,0
0.2248653993450505,0.3372980990175758,93,0,0
0.2248653993450505,0.3372980990175758,94,0,0
0.20657038823224805,0.30985558234837207,95,0,0
0.21402832630240756,0.32104248945361136,96,0,0
0.21704384046727218,0.32556576070090826,97,0,0
0.19893544026635265,0.29840316039952897,98,0,1
0.19893544026635265,0.29840316039952897,99,0,1
0.21388233719233227,0.3208235057884984,100,0,0
0.20963923159693482,0.3144588473954022,101,0,0
0.20963923159693482,0.3144588473954022,102,0,0
0.22245270952575222,0.3336790642886283,103,0,0
0.21392596403491881,0.3208889460523782,104,0,0
0.22245270952575222,0.3336790642886283,105,0,0
0.21392596403491881,0.3208889460523782,106,0,0
0.21670803360274368,0.3250620504041155,107,0,0
0.20237486750053071,0.3035623012507961,108,0,0
0.23165493052872327,0.34748239579308493,109,0,0
0.22216486893567478,0.33324730340351216,110,0,0
0.22216486893567478,0.33324730340351216,111,0,0
0.23702273156998857,0.35553409735498287,112,0,0
0.22245270952575222,0.3336790642886283,113,0,0
0.20788268748151587,0.3118240312222738,114,0,0
0.24419874594873697,0.3662981189231055,115,0,0
0.23702273156998857,0.35553409735498287,116,0,0
0.22245270952575222,0.3336790642886283,117,0,0
0.23972676083258215,0.35959014124887323,118,0,0
0.2686327990985061,0.4029491986477592,118,0,0
0.2686327990985061,0.4029491986477592,118,0,0
0.3215223430757036,0.4822835146135554,118,0,0
0.2918269525246272,0.4377404287869408,118,0,0
0.2918269525246272,0.4377404287869408,118,0,0
0.2537055921194272,0.38055838817914084,118,0,0
0.26828520421610835,0.40242780632416253,118,0,0
0.26828520421610835,0.40242780632416253,118,0,0
0.28505994090501297,0.42758991135751945,118,0,0
0.28505994090501297,0.42758991135751945,118,0,0
0.28505994090501297,0.42758991135751945,118,0,0
0.26587526243036186,0.3988128936455428,118,0,0
0.2977229608361267,0.44658444125419006,0,0,0
0.2896553585856295,0.4344830378784443,0,0,0
0.26357662784478947,0.3953649417671842,0,0,0
0.26593156682433244,0.39889735023649864,0,0,0
0.26593156682433244,0.39889735023649864,0,0,0
0.26593156682433244,0.39889735023649864,0,0,0
0.26593156682433244,0.39889735023649864,0,0,0
0.24281045302822785,0.3642156795423418,1,0,0
0.24281045302822785,0.3642156795423418,2,0,0
0.2662329058069287,0.39934935871039307,2,0,0
0.26593156682433244,0.39889735023649864,2,0,0
0.2893275086123319,0.4339912629184979,2,0,0
0.2893275086123319,0.4339912629184979,2,0,0
0.2989506895946294,0.44842603439194406,2,0,0
0.29864233397920936,0.44796350096881404,2,0,0
0.3131864367181832,0.4697796550772748,2,0,0
0.31283195280524406,0.46924792920786607,2,0,0
0.3131864367181832,0.4697796550772748,2,0,0
0.29864233397920936,0.44796350096881404,2,0,0
0.3131864367181832,0.4697796550772748,2,0,0
0.29514979597122487,0.44272469395683733,2,0,0
0.2743249919681754,0.4114874879522631,2,0,0
0.31283195280524406,0.46924792920786607,2,0,0
0.3367175148507369,0.5050762722761054,2,0,0
0.32141217326661253,0.4821182598999188,2,0,0
0.2856829393325278,0.42852440899879174,2,0,0
0.3435844578037334,0.5153766867056001,2,0,0
0.3439392172764551,0.5159088259146827,2,0,0
0.3058927785188147,0.45883916777822203,2,0,0
0.29864233397920936,0.44796350096881404,2,0,0
0.32867482820160654,0.4930122423024098,2,0,0
0.3273226763137156,0.4909840144705734,2,0,0
0.2841394450911143,0.4262091676366714,2,0,0
0.2856829393325278,0.42852440899879174,2,0,0
0.3150042931882025,0.4725064397823038,2,0,0
0.3071475584169756,0.4607213376254634,2,0,0
0.327131333960193,0.4906970009402895,2,0,0
0.35294328937839486,0.5294149340675923,2,0,0
0.3141885707316724,0.4712828560975086,2,0,0
0.31142054945152486,0.4671308241772873,2,0,0
0.31142054945152486,0.4671308241772873,2,0,0
0.2906591794880899,0.4359887692321348,2,0,0
0.2906591794880899,0.4359887692321348,2,0,0
0.3247683059578698,0.4871524589368047,2,0,0
0.31772058831581507,0.4765808824737226,2,0,0
0.3259576791018505,0.4889365186527757,2,0,0
0.3247683059578698,0.4871524589368047,2,0,0
0.32973448745129025,0.4946017311769354,2,0,0
0.3135709557518438,0.4703564336277657,2,0,0
0.2983968971572437,0.44759534573586557,2,0,0
0.2903544689161909,0.4355317033742863,2,0,0
0.30149946217313073,0.4522491932596961,2,0,0
0.30086801872927976,0.4513020280939196,2,0,0
0.29494105528281117,0.4424115829242168,2,0,0
0.278733402976415,0.41810010446462254,2,0,0
0.29621449344152795,0.4443217401622919,2,0,0
0.3386750368309122,0.5080125552463683,2,0,0
0.33128694110151446,0.4969304116522717,2,0,0
0.32930904093942587,0.4939635614091388,2,0,0
0.2820693621762231,0.4231040432643346,2,0,0
0.3229214211811461,0.4843821317717191,2,0,0
0.27808465273788946,0.41712697910683416,2,0,0
0.2967201234291814,0.4450801851437721,2,0,0
0.3015813879753578,0.4523720819630367,2,0,0
0.3016758542739475,0.45251378141092125,2,0,0
0.25677354079503806,0.3851603111925571,2,0,0
0.29709203192796685,0.4456380478919503,2,0,0
0.26822595410346556,0.40233893115519836,2,0,0
0.30365834578285134,0.455487518674277,2,0,0
0.312815398468308,0.46922309770246207,2,0,0
0.3018172067989877,0.45272581019848157,2,0,0
0.30573513960187193,0.4586027094028079,2,0,0
0.325971489471211,0.4889572342068165,2,0,0
0.2958502193637737,0.4437753290456605,2,0,0
0.3051716582102092,0.4577574873153138,2,0,0
0.31727373475212867,0.475910602128193,2,0,0
0.31553332812531204,0.47329999218796803,2,0,0
0.3033115279434699,0.4549672919152048,2,0,0
0.28438978420414907,0.4265846763062236,2,0,0
0.3007868488549965,0.45118027328249477,2,0,0
0.26008466729925706,0.3901270009488856,2,0,0
0.27529428387839805,0.4129414258175971,2,0,0
0.2738848905368019,0.4108273358052028,2,0,0
0.2152525591550514,0.3228788387325771,3,0,0
0.2272656246799997,0.34089843701999956,4,0,0
0.2287113893279233,0.3430670839918849,5,0,0
0.27567337036406436,0.41351005554609654,5,0,0
0.28850216840033394,0.4327532526005009,5,0,0
0.297859860782264,0.446789791173396,5,0,0
0.30707969843460337,0.46061954765190505,5,0,0
0.313225797537701,0.4698386963065515,5,0,0
0.32766357812175806,0.4914953671826371,5,0,0
0.33633863201121994,0.50450794801683,5,0,0
0.3220104967273232,0.48301574509098477,5,0,0
0.313225797537701,0.4698386963065515,5,0,0
0.33633863201121994,0.50450794801683,5,0,0
0.31553332812531204,0.47329999218796803,5,0,0
0.31553332812531204,0.47329999218796803,5,0,0
0.31429348255149875,0.47144022382724815,5,0,0
0.3041321252081002,0.45619818781215027,5,0,0
0.31429348255149875,0.47144022382724815,5,0,0
0.3178694615319213,0.47680419229788196,5,0,0
0.32736529594620206,0.49104794391930306,5,0,0
0.32736529594620206,0.49104794391930306,5,0,0
0.3025153244607752,0.45377298669116284,5,0,0
0.32386093430634844,0.48579140145952265,5,0,0
0.3220104967273232,0.48301574509098477,5,0,0
0.2544932992796438,0.3817399489194657,5,0,0
0.23099934587297075,0.3464990188094561,6,0,0
0.2297648323233754,0.3446472484850631,7,0,0
0.2787773231807986,0.41816598477119793,7,0,0
0.2787773231807986,0.41816598477119793,7,0,0
0.25595863928988843,0.3839379589348326,7,0,0
0.295049440969115,0.4425741614536725,7,0,0
0.2984657012617056,0.44769855189255836,7,0,0
0.295049440969115,0.4425741614536725,7,0,0
0.23569595027556425,0.3535439254133464,8,0,0
0.24294821783535622,0.3644223267530343,9,0,0
0.23989342559481203,0.35984013839221807,10,0,0
0.2451189175883144,0.3676783763824716,11,0,0
0.22286499506622323,0.33429749259933483,12,0,0
0.25725898339400183,0.38588847509100277,12,0,0
0.3104267412467214,0.46564011187008214,12,0,0
0.2851252818754424,0.4276879228131636,12,0,0
0.30895843656784444,0.4634376548517667,12,0,0
0.2829827814743988,0.4244741722115982,12,0,0
0.2846372523725767,0.4269558785588651,12,0,0
0.2846372523725767,0.4269558785588651,12,0,0
0.2735827310964007,0.410374096644601,12,0,0
0.27297602284191036,0.40946403426286554,12,0,0
0.28139491405480443,0.42209237108220665,12,0,0
0.2597173761245082,0.38957606418676227,12,0,0
0.24158433170187882,0.3623764975528182,13,0,0
0.24377409606892853,0.3656611441033928,14,0,0
0.2609816883671074,0.39147253255066106,14,0,0
0.24158433170187882,0.3623764975528182,15,0,0
0.2481160243949624,0.3721740365924436,16,0,0
0.23459177925753683,0.35188766888630524,17,0,0
0.22803508501982758,0.34205262752974136,18,0,0
0.24208002725857075,0.3631200408878561,19,0,0
0.24814560431738536,0.37221840647607807,20,0,0
0.2707455769182841,0.4061183653774262,20,0,0
0.2764385819401796,0.41465787291026945,20,0,0
0.2626950033668685,0.3940425050503028,20,0,0
0.29721642983914115,0.44582464475871175,20,0,0
0.2808837407533097,0.42132561112996453,20,0,0
0.2716072381275556,0.4074108571913334,20,0,0
0.2800221260791748,0.4200331891187622,20,0,0
0.286696529134642,0.430044793701963,20,0,0
0.25166346054906197,0.37749519082359295,20,0,0
0.2846621668262595,0.4269932502393893,20,0,0
0.2846621668262595,0.4269932502393893,20,0,0
0.2214180818215692,0.3321271227323538,21,0,0
0.2638967459493819,0.3958451189240728,21,0,0
0.282842712474619,0.4242640687119285,21,0,0
0.2554622858115626,0.3831934287173439,21,0,0
0.2190370486275468,0.3285555729413202,22,0,0
0.2791794700019832,0.41876920500297476,22,0,0
0.28457121682821734,0.42685682524232604,22,0,0
0.2966151185037171,0.4449226777555756,22,0,0
0.30354723093649544,0.45532084640474313,22,0,0
0.3046616294980714,0.4569924442471071,22,0,0
0.2741651570883259,0.41124773563248884,22,0,0
0.3046616294980714,0.4569924442471071,22,0,0
